age_at_marriage,marriage_duration_years,num_children,education_level,employment_status,combined_income,religious_compatibility,cultural_background_match,communication_score,conflict_frequency,conflict_resolution_style,financial_stress_level,mental_health_issues,infidelity_occurred,counseling_attended,social_support,shared_hobbies_count,marriage_type,pre_marital_cohabitation,domestic_violence_history,trust_score,divorced
33,3,1,Bachelor,Part-time,98252,Same Religion,0,7.226146318482184,3,Aggressive,7.501911001683309,0,0,0,6.17471657192522,2,Love,0,0,8.190957982627415,0
35,5,3,High School,Full-time,67696,Same Religion,1,7.737643284818472,3,Collaborative,5.676225495028428,0,0,0,4.433115613054759,3,Other,0,0,8.034368064138048,0
22,3,1,Bachelor,Unemployed,34478,Not Religious,1,4.288713828340814,0,Passive,8.752208965779671,1,0,0,7.207318965417834,3,Love,1,0,5.2818699640445885,1
23,3,1,Bachelor,Homemaker,42680,Same Religion,0,7.132641807308728,4,Aggressive,2.0461131829727246,0,0,0,6.467958991954989,1,Arranged,0,0,6.951791427449411,1
21,35,2,Master,Full-time,61878,Not Religious,1,6.905758899508577,1,Collaborative,4.691015116235919,0,0,0,9.202488109659818,1,Love,1,0,5.519176100602784,1
26,1,2,No Formal Education,Unemployed,85157,Same Religion,1,8.646006876151791,1,Collaborative,3.790776303856182,0,0,1,7.045339659376548,5,Arranged,1,0,1.7045078157990732,0
30,13,0,Master,Homemaker,73222,Same Religion,0,1.0,1,Collaborative,6.010871887379094,0,0,0,3.3901980197634654,1,Love,1,0,7.249797097674913,0
32,1,3,High School,Homemaker,79847,Same Religion,1,10.0,0,Aggressive,5.859249239057189,0,0,1,7.39118137231201,7,Arranged,1,1,8.045065632714678,0
27,9,1,PhD,Full-time,37404,Same Religion,1,7.695001731922892,2,Aggressive,4.972724374213194,0,1,0,7.589097254250076,3,Love,0,0,1.5060102488792326,1
26,24,3,Bachelor,Unemployed,72615,Different Religion,1,6.512486759221424,4,Aggressive,10.0,0,0,0,6.814779487291462,1,Love,0,0,8.178731723042763,1
28,3,3,Bachelor,Full-time,45244,Same Religion,1,4.094658937484674,1,Aggressive,2.103907228572321,0,0,0,8.705444210886437,2,Love,1,0,4.587999831059536,0
23,2,2,Bachelor,Part-time,57599,Same Religion,1,5.4166729784897125,3,Passive,2.8322763707301823,0,0,0,2.231877877601014,1,Love,1,0,5.288108396917352,0
38,10,2,High School,Unemployed,77001,Same Religion,1,6.693730186619547,3,Aggressive,7.414692271914784,1,0,1,8.981263046166488,3,Arranged,0,0,4.425195419406414,0
19,12,1,Master,Unemployed,48627,Not Religious,0,9.340829041368671,2,Collaborative,5.9441539837366335,0,0,0,6.561312170305747,9,Love,0,0,8.060982117135126,0
28,11,2,Bachelor,Full-time,31194,Not Religious,0,9.05136000899816,2,Aggressive,2.848686518972547,1,0,0,7.962048046087412,2,Love,1,0,6.077304761574741,0
38,3,2,Bachelor,Unemployed,52638,Different Religion,1,7.237403408271096,3,Collaborative,8.256793165037148,0,0,0,4.391671787202105,0,Love,1,0,2.0647704190724743,0
28,2,2,High School,Full-time,62421,Not Religious,1,7.461419017589261,1,Avoidant,5.10650124023437,0,0,0,2.4387119975157296,3,Arranged,0,0,5.196139041761688,0
27,31,1,Master,Full-time,73658,Same Religion,1,6.397694666946246,4,Collaborative,5.146614642571236,0,0,0,5.725147792181575,2,Love,1,0,7.470726999734357,1
26,25,1,Master,Part-time,42218,Same Religion,0,3.968175072601349,1,Collaborative,3.510176081906727,0,0,0,6.271637179353674,2,Arranged,1,0,7.694693465166229,0
27,6,2,High School,Homemaker,48917,Same Religion,0,4.434616141747141,3,Aggressive,6.104906441079313,0,1,0,3.34933381653364,4,Other,0,0,5.6465000829885055,0
34,18,1,Bachelor,Homemaker,64304,Same Religion,1,7.929203924085625,1,Collaborative,2.0404202293057065,1,0,1,7.189841665482668,4,Arranged,0,0,5.622000436507942,1
18,6,4,Master,Unemployed,70916,Same Religion,0,7.413369635650589,2,Passive,3.007409983390525,0,0,0,6.71374065852322,4,Love,0,0,8.310456730987912,0
35,5,2,Bachelor,Full-time,64057,Not Religious,1,4.767292952464151,3,Avoidant,7.189755292718103,0,0,0,9.05202495839819,3,Love,0,0,6.05065308117123,0
20,1,3,Bachelor,Full-time,57069,Not Religious,1,4.487391481751208,1,Passive,1.0,0,0,1,6.123813929244313,0,Love,1,0,7.688397596283017,0
26,5,1,Bachelor,Full-time,45209,Same Religion,1,7.293904608062405,0,Collaborative,3.503368900131272,0,0,0,8.5905690161901,4,Love,0,0,3.217885006972109,0
25,7,0,High School,Full-time,77742,Same Religion,1,5.397878368989904,2,Passive,6.415842391617149,1,0,0,6.076680467255755,1,Love,0,0,5.237562749374122,1
30,1,2,Bachelor,Full-time,84270,Different Religion,1,4.419767702978012,1,Passive,8.613346294497605,0,0,0,6.347076317177665,2,Love,1,0,5.885369235045036,1
20,5,1,Bachelor,Full-time,48311,Not Religious,1,6.6838701264574265,2,Avoidant,5.392086639873567,0,1,0,7.419693495221506,7,Love,1,0,10.0,0
30,15,3,Bachelor,Full-time,50512,Same Religion,1,7.352526939779022,3,Collaborative,7.053760185207262,0,0,0,6.392751997273689,3,Love,0,0,5.028244650575422,1
38,11,3,Master,Homemaker,73673,Same Religion,1,3.795065020709392,2,Collaborative,6.567966747778543,1,1,0,4.4896399011331525,5,Love,1,0,5.180539374442063,1
21,10,0,High School,Part-time,63345,Not Religious,1,5.3227153743491336,1,Avoidant,3.252648390482747,0,0,1,3.3349098603451126,2,Love,1,0,7.413687402936048,0
28,24,0,High School,Unemployed,71637,Not Religious,1,7.462495619990332,2,Passive,4.0175226035410825,0,0,0,4.235464226203491,3,Love,0,0,7.450356531388827,0
24,1,0,High School,Full-time,65420,Same Religion,0,9.148938179395747,1,Collaborative,5.244092899724616,0,1,0,6.811163274196666,1,Love,1,0,6.307927989383501,1
30,8,5,High School,Full-time,67594,Same Religion,0,6.584502750232357,1,Avoidant,9.9586141759045,1,0,1,6.75227522863506,3,Love,1,0,7.621312621510248,1
28,15,4,High School,Full-time,51855,Same Religion,1,4.980962771118582,3,Avoidant,5.960467270362962,0,0,0,8.535317192209309,1,Love,0,0,6.405745961274381,1
24,7,3,No Formal Education,Full-time,20040,Not Religious,0,4.340438884180237,2,Collaborative,4.670035196493229,1,0,0,5.911181005148488,1,Love,0,0,9.412088078436367,0
30,3,1,High School,Part-time,63866,Same Religion,1,5.996051008298119,1,Avoidant,1.6552860241850014,0,1,0,6.808815903247057,0,Love,1,0,8.874672094780616,1
37,1,1,Bachelor,Full-time,73798,Not Religious,1,5.923457263745776,4,Avoidant,3.9974125144120354,0,0,0,7.70744331588449,1,Love,0,0,7.929776010995327,0
27,21,2,High School,Unemployed,65716,Same Religion,1,1.6832760555907145,1,Passive,4.038352116140496,0,0,0,3.217062807442879,4,Love,0,0,7.683698576337758,1
31,6,1,Bachelor,Homemaker,45079,Different Religion,1,2.607356313223553,2,Collaborative,6.645851852138286,0,0,0,3.973212460841223,4,Love,0,0,10.0,0
21,21,0,No Formal Education,Full-time,48423,Different Religion,1,1.4322569267427898,4,Collaborative,3.51781506532677,0,1,0,8.0867951801878,5,Love,1,0,6.243127694715834,1
23,8,1,High School,Full-time,109141,Same Religion,1,6.029379988697607,3,Avoidant,5.21488170549596,1,0,0,4.174964114567698,2,Love,0,0,4.313634138883659,0
30,11,1,Master,Homemaker,67035,Same Religion,0,8.104698372515625,5,Avoidant,5.469022559256136,0,0,0,4.60006997938399,5,Other,0,0,6.96669843451595,0
35,16,0,No Formal Education,Unemployed,13045,Same Religion,1,7.822776515828719,1,Aggressive,5.482620248988642,1,0,0,7.331262882186104,1,Love,0,0,7.276412319573987,1
29,10,2,Bachelor,Part-time,48515,Not Religious,1,3.4408711026475114,2,Collaborative,3.3892633001092705,0,0,0,3.286265111760705,3,Love,0,0,5.364556344075574,1
26,5,3,Bachelor,Unemployed,55659,Same Religion,0,4.166341619327322,1,Avoidant,3.667863235875526,1,0,0,3.918944736856752,4,Love,1,0,7.361136515672791,0
27,7,2,Bachelor,Full-time,35232,Different Religion,1,3.3960917994463737,6,Avoidant,5.801990113886816,0,0,0,5.822097946905867,3,Love,1,0,3.4253372697262483,0
21,16,6,Master,Full-time,57403,Different Religion,1,6.177916554968827,2,Passive,3.5010750601817904,0,0,0,4.588751494032271,1,Love,1,0,6.275217886205168,0
31,4,2,High School,Full-time,50141,Same Religion,1,7.850391140257336,4,Collaborative,1.0,0,0,0,2.766411892258504,5,Love,1,0,10.0,1
32,4,2,Bachelor,Full-time,63917,Not Religious,1,8.27505082324928,1,Collaborative,5.473578719615047,0,0,1,5.780965124785315,5,Arranged,1,1,7.712388573525061,0
25,1,5,Bachelor,Full-time,54304,Different Religion,1,4.640624601752732,1,Collaborative,1.0,0,0,0,6.963709174445382,4,Love,1,0,7.5736448239414305,0
25,24,2,High School,Full-time,45999,Different Religion,1,6.220696910362538,1,Avoidant,4.599642766895248,0,0,1,3.8051050243508793,2,Love,1,0,3.825904448368184,0
29,1,1,Master,Homemaker,53223,Same Religion,1,4.5116387470771055,2,Avoidant,2.325571554022528,0,1,0,5.598034776274854,2,Love,1,0,3.007090992493323,0
25,10,1,Bachelor,Part-time,76941,Different Religion,0,6.046096258038405,1,Passive,4.285503285360322,0,1,0,8.444271842900056,2,Love,1,0,4.691081134987657,0
27,5,2,Bachelor,Full-time,61281,Same Religion,1,4.731389157683916,0,Aggressive,9.266490984898493,0,1,0,6.879861057931758,1,Love,0,0,8.236559599826183,0
38,5,0,Bachelor,Full-time,55696,Not Religious,1,4.880687445540162,2,Collaborative,6.522911958257634,0,1,0,3.9845165460149534,7,Love,1,0,8.395511271670962,0
26,11,3,High School,Part-time,67024,Same Religion,1,3.3556169255954504,2,Collaborative,3.540338179444146,0,0,1,8.25156320382343,2,Other,0,0,8.5671041938317,1
26,1,3,High School,Full-time,59968,Different Religion,0,1.0,3,Collaborative,1.637495227174806,0,0,0,6.911189368302575,1,Love,0,0,9.989957669032538,1
24,9,1,Bachelor,Unemployed,37868,Different Religion,1,5.236247221152329,1,Avoidant,1.0,0,0,0,5.378775187445566,3,Arranged,0,0,8.178888574013941,0
31,14,1,Bachelor,Unemployed,73730,Same Religion,1,6.677532382541618,1,Collaborative,1.592149641964439,0,0,0,7.217272907741613,1,Love,0,0,4.893878226909993,0
27,17,3,High School,Part-time,47512,Same Religion,1,6.408093977388521,3,Aggressive,2.692483422358535,0,0,1,4.5487765445178026,1,Love,0,0,5.131848019312884,0
24,1,3,High School,Full-time,53148,Same Religion,1,3.006521085308992,7,Avoidant,1.9185192003353693,0,0,0,5.8790831062842654,3,Love,0,0,5.697080198541818,0
34,22,1,Bachelor,Unemployed,29728,Same Religion,1,1.4872927389853663,1,Collaborative,6.006271439077553,0,0,0,5.282792286847672,2,Arranged,0,0,1.7915716379944169,1
35,10,1,Master,Full-time,76438,Not Religious,1,5.840475576200243,4,Collaborative,4.733707115427207,0,0,0,8.243075980629664,1,Love,0,0,3.4160075805174874,1
24,21,3,Master,Full-time,62493,Not Religious,0,3.680809114848733,3,Collaborative,8.917594428986009,1,0,0,3.873973397623824,0,Arranged,1,0,6.264517555477408,1
18,6,3,High School,Full-time,65697,Same Religion,0,5.099263580202235,2,Collaborative,2.2971758077671254,0,0,0,7.056308261957922,4,Arranged,1,0,4.83857639303646,0
33,7,0,Bachelor,Homemaker,76276,Same Religion,0,3.6619613233570822,2,Avoidant,4.072904508629785,0,0,1,5.646941030792362,0,Love,0,0,6.578190889300557,0
24,25,1,Master,Full-time,76447,Not Religious,1,2.888018679988414,3,Aggressive,1.0,1,0,1,4.500907719726445,5,Love,0,0,5.831720410418854,0
31,23,3,Bachelor,Homemaker,45913,Same Religion,1,8.340911068080743,0,Aggressive,5.101048022586812,0,1,0,3.792631844095921,3,Arranged,1,0,7.842169590781727,0
18,5,1,PhD,Full-time,60242,Not Religious,1,6.919822824433492,4,Collaborative,1.0,0,0,0,8.009129128443345,3,Love,0,0,8.496570228463892,0
32,3,3,PhD,Full-time,58282,Same Religion,1,5.950313356372745,6,Avoidant,2.12266104422949,0,0,0,7.284190385479123,3,Love,0,0,5.812943686943628,1
21,4,0,High School,Part-time,56387,Different Religion,1,7.777188201583815,0,Aggressive,4.77992415251578,1,0,0,2.6322950657165887,4,Love,1,0,3.8694582461844944,0
31,4,1,High School,Full-time,43909,Same Religion,1,6.034958907583007,3,Passive,1.0,0,0,1,7.222128321229646,1,Love,1,0,7.223352281578631,0
28,3,3,High School,Full-time,88500,Same Religion,1,5.24307414513847,3,Aggressive,3.207914452741406,0,0,1,3.144796596969347,2,Arranged,0,0,9.151577557860913,0
23,3,0,High School,Full-time,80283,Same Religion,0,9.315993835855352,0,Avoidant,3.6762059104162073,0,0,0,6.743048131681049,3,Love,1,0,4.589761802087706,0
25,19,3,PhD,Full-time,68868,Different Religion,1,9.446166061534203,2,Collaborative,7.068988213666453,0,0,1,1.0682598857227417,1,Arranged,0,0,5.0662272891862425,0
31,1,0,PhD,Full-time,87136,Same Religion,1,3.9816592783990528,3,Avoidant,6.310189738824191,0,0,0,1.2884022514812754,3,Arranged,0,0,4.198278409480467,0
28,11,1,High School,Unemployed,69488,Different Religion,0,6.545443631207847,0,Aggressive,4.831584591179645,0,0,0,6.788548291589902,4,Love,1,0,4.274170296234917,0
30,1,2,Bachelor,Unemployed,53937,Same Religion,0,6.287389465549422,0,Passive,2.9799549117380697,0,0,1,9.21539414996057,5,Arranged,0,0,2.4758810378605887,0
37,4,0,Bachelor,Homemaker,51570,Same Religion,1,7.725706240065448,1,Passive,4.252138543772127,0,0,0,8.842300960198813,2,Love,0,0,6.1981636990759705,0
20,1,0,Bachelor,Unemployed,67714,Same Religion,1,3.881949570917748,0,Avoidant,6.650936559254862,1,0,0,5.558968582009195,6,Love,0,1,8.517900264319783,1
36,3,0,Bachelor,Part-time,32437,Same Religion,0,8.551928279258826,3,Aggressive,5.695095860564308,0,0,1,7.740307041205538,3,Love,1,0,8.733690494666956,1
28,14,1,PhD,Part-time,77333,Same Religion,1,4.150472157679502,3,Collaborative,8.40358097490781,0,0,0,5.8946904115987655,4,Love,1,0,4.898659609476763,0
23,21,2,High School,Homemaker,27430,Same Religion,0,5.730360277475089,3,Avoidant,4.878130090590555,0,0,0,6.618625530737424,4,Love,1,0,7.208880066386111,0
21,2,1,High School,Full-time,82047,Different Religion,1,3.7271431070282897,3,Avoidant,5.452182827751052,0,0,1,5.320034086327611,0,Love,1,0,3.4429271518798927,0
27,6,1,High School,Full-time,69934,Not Religious,1,4.930050063486324,1,Aggressive,2.05710811305414,0,0,0,7.610980385929285,6,Arranged,0,0,6.664803987910048,1
32,6,0,Bachelor,Unemployed,99014,Different Religion,1,3.9303420990109146,0,Avoidant,4.274918153937087,0,0,0,7.569278961112059,2,Love,0,0,1.0,0
27,20,0,Bachelor,Full-time,63601,Same Religion,1,4.09003483748794,3,Passive,5.319739251557035,0,0,1,6.793245640880353,1,Love,1,0,6.677596187758807,0
35,14,2,Bachelor,Homemaker,73119,Same Religion,0,7.544513121245428,1,Aggressive,4.698543720125636,1,0,0,3.2221395592167794,2,Love,1,0,5.4579098170964,0
20,7,2,Bachelor,Part-time,73939,Same Religion,1,5.912422161241041,1,Aggressive,9.323812903592309,1,0,0,7.433071918492683,2,Arranged,1,1,4.376485890836314,0
27,11,4,Master,Full-time,42288,Same Religion,1,9.988302127491584,1,Collaborative,1.672587412210201,0,0,0,6.559882942866228,7,Love,1,0,9.365315814795178,0
21,18,0,Bachelor,Unemployed,38652,Same Religion,1,5.563513701525853,1,Aggressive,4.037669203782003,0,0,1,6.656031586281941,3,Love,1,0,4.929167088582424,0
29,1,5,Bachelor,Full-time,41324,Same Religion,0,4.428401585020052,2,Collaborative,8.93074521840487,0,0,0,1.0,1,Love,1,0,5.676809431618241,1
32,5,3,Master,Homemaker,59345,Same Religion,0,4.951469989194418,2,Avoidant,6.73038636658142,0,0,0,2.037450355938151,4,Love,1,0,3.2682546315920256,0
25,23,2,Master,Homemaker,59854,Same Religion,1,5.691232619477908,2,Collaborative,5.424116831513739,0,0,1,7.502481866188489,1,Love,1,0,4.9455695535021125,1
18,13,3,High School,Part-time,60681,Same Religion,0,6.623864789666717,1,Collaborative,1.7778856227496416,0,0,0,9.779492144678798,0,Love,0,0,5.020049547757205,1
28,7,1,Bachelor,Full-time,69883,Same Religion,1,5.199326405304502,3,Aggressive,5.429398679410217,0,0,0,4.214279773607235,4,Love,0,0,7.646270922719893,0
30,7,1,Master,Full-time,45143,Same Religion,1,3.423004705230379,3,Avoidant,4.403559591372238,0,0,0,5.702818777254554,5,Love,0,0,9.640715431002643,0
30,4,2,High School,Part-time,76779,Different Religion,1,7.867371914444621,1,Collaborative,7.696542543381076,0,0,0,1.0,5,Love,1,0,8.01841531859624,0
34,7,3,Bachelor,Homemaker,68610,Same Religion,1,8.437779600540289,0,Collaborative,5.237437541408634,1,1,1,5.2089080131618735,3,Arranged,0,0,9.092344567003444,1
22,10,1,Bachelor,Full-time,91613,Same Religion,0,5.148353046949415,2,Aggressive,8.906395365360908,0,0,0,5.570117925544513,1,Love,0,0,8.868202438570288,0
31,5,2,High School,Full-time,68618,Same Religion,1,8.971875732004179,0,Passive,9.936955634026004,0,0,0,4.700294511234061,4,Love,1,0,5.424935016468594,0
33,12,2,High School,Full-time,58610,Same Religion,0,4.990408580575102,0,Passive,5.778381347912486,0,0,0,8.726973795960442,3,Love,1,0,8.866346669188843,1
19,19,1,Bachelor,Part-time,102949,Not Religious,0,8.085118584926997,0,Avoidant,5.99446366271606,0,0,1,6.52474424156755,4,Love,1,0,5.96328416275436,1
29,1,3,Master,Homemaker,58320,Same Religion,1,4.100542761540999,0,Collaborative,4.6354279499363615,0,0,0,4.828331515769602,3,Love,1,0,3.5570544954405547,0
25,6,3,Master,Full-time,65790,Same Religion,1,10.0,2,Aggressive,1.0,1,0,0,6.987967773478095,1,Love,0,0,5.443864744071441,0
27,5,3,No Formal Education,Full-time,68690,Different Religion,0,2.483101052843321,1,Avoidant,1.0859183746833931,0,0,0,8.150985879597991,3,Love,1,0,4.96627639662675,1
29,11,5,High School,Part-time,78621,Same Religion,1,3.799451629219628,0,Avoidant,7.297545675650609,1,0,0,3.5810961511879835,5,Love,0,0,7.899302880458744,0
25,2,2,High School,Unemployed,61710,Not Religious,0,10.0,1,Collaborative,8.497655594718129,0,0,0,4.076921028496179,4,Love,1,0,5.210280043220196,1
24,10,0,Master,Unemployed,115340,Not Religious,1,2.576777712496787,0,Aggressive,3.617256716020884,0,0,0,2.6523414102575056,3,Love,1,0,7.0032073281657325,1
28,20,2,Bachelor,Unemployed,48534,Same Religion,0,5.5052088482822015,3,Collaborative,4.252459287206617,1,0,1,5.475691678305412,1,Arranged,0,0,6.739467538614892,0
22,5,1,Bachelor,Full-time,89791,Same Religion,0,4.943180379904339,1,Collaborative,4.293060726317847,0,0,1,6.496215712746878,1,Love,1,0,6.0314830949605165,0
22,24,0,High School,Full-time,30752,Different Religion,0,6.062184225350818,1,Collaborative,2.99054676052981,1,0,0,4.195546963706152,5,Love,1,0,6.230180953306903,0
31,40,2,High School,Homemaker,40309,Not Religious,1,6.509729826822436,4,Collaborative,10.0,0,0,0,8.496560094668691,3,Arranged,1,0,5.983558693956033,0
22,1,2,Bachelor,Homemaker,28875,Not Religious,1,5.522477144024538,2,Collaborative,4.071577872294322,0,0,1,7.674752200809236,1,Love,1,0,3.658155917763065,1
31,2,2,High School,Part-time,41495,Same Religion,1,7.481328673910111,4,Aggressive,7.815934698622556,1,0,0,4.096226571151594,8,Arranged,1,0,5.085609045904068,1
30,30,3,No Formal Education,Unemployed,27279,Same Religion,1,8.823848678965161,2,Passive,1.0,0,0,0,3.921711488133615,2,Love,0,0,7.582740397835212,0
19,31,0,High School,Homemaker,62163,Different Religion,1,4.837994320835724,2,Aggressive,8.032423551423978,0,1,1,3.0963539615210824,3,Arranged,1,0,3.6912319760481513,1
24,1,3,No Formal Education,Full-time,42142,Same Religion,0,2.4250852860008365,2,Collaborative,10.0,0,0,0,5.055715010290818,2,Love,1,0,6.511806318605287,0
33,1,0,Master,Full-time,90295,Same Religion,1,4.651131962826228,1,Collaborative,5.820238281728273,0,0,0,8.973912822062958,0,Other,1,0,6.650857065918026,1
23,1,1,Bachelor,Part-time,70053,Different Religion,1,6.59972564323474,4,Aggressive,6.816065958955453,0,0,0,4.145850638732745,1,Love,0,0,3.805120729936794,0
25,40,3,Master,Homemaker,61332,Same Religion,0,6.324105324581728,0,Avoidant,7.4708809570518575,0,0,0,7.051545707819575,4,Love,0,0,8.105912502770224,1
30,1,0,Bachelor,Part-time,65315,Not Religious,1,7.764038465067639,1,Aggressive,6.403186247989815,0,0,0,5.996861883540574,1,Arranged,0,0,7.358389013174149,1
31,6,1,High School,Unemployed,72920,Not Religious,0,9.726563210063084,4,Avoidant,4.596680235512376,0,0,0,2.421436941088433,2,Love,1,0,4.281889795652317,0
26,18,0,Bachelor,Full-time,83854,Same Religion,0,6.423310459713119,1,Passive,3.015572582173444,0,0,0,7.661880301777255,4,Other,1,0,4.39863293422749,0
25,1,0,Bachelor,Full-time,50055,Different Religion,0,5.186817568252197,4,Collaborative,6.91484364180521,0,0,1,4.926264565875133,2,Love,1,0,6.547329672096464,1
35,9,1,Bachelor,Full-time,46367,Different Religion,1,4.546108872165265,2,Aggressive,1.9834647887145664,1,1,0,4.780388303815887,7,Arranged,0,0,1.950137139753092,1
36,3,3,Bachelor,Homemaker,68295,Same Religion,0,5.626824780508108,0,Collaborative,6.710432598054346,1,1,0,5.9241010414457085,3,Love,1,0,5.002693034231132,1
32,19,1,Bachelor,Full-time,91378,Same Religion,1,7.702541128166549,1,Passive,2.4621472303614467,0,0,1,5.365177714416789,3,Love,0,0,5.421456544547617,0
